time(s);clutchPressed;brakePressed;steeringWheelButtons;gearAct;engineTemp;oilTemp;wheel1;wheel2;wheel3;wheel4;speed;engineRpm;range;airPressEngine;fuelLevel1;fuelLevel2;engineTorque;batteryVoltage;avgCons;avgSpeed;throttlePercent;steeringPos;accelLong;accelCross;
0.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;188.0;0.0;0.0;0.0;0.0000;0.0172;0.0000;101.5500;
0.80;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.3;188.0;12.0;0.0;0.0;0.0000;0.0172;0.0000;101.5500;
1.05;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.3;188.0;12.0;0.0;0.0;0.0000;0.0172;0.0000;101.5500;
1.30;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.2;188.0;12.0;0.0;0.0;0.0000;0.0172;0.0000;101.5250;
1.55;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.1;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
1.80;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.1;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.6000;
2.05;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.1;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
2.30;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.1;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
2.55;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.1;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
2.80;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.1;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
3.05;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.1;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
3.30;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.2;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
3.55;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
3.80;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5000;
4.05;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.2;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
4.30;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.2;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
4.55;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.2;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
4.80;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.2;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
5.05;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.2;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
5.30;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.2;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.6000;
5.58;0;0;0;0;58;207;0;0;0;0;0;0;0;966;3.2;22.2;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
5.83;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5250;
6.08;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5250;
6.33;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
6.58;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
6.83;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
7.08;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.2;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
7.33;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.2;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
7.58;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.2;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
7.83;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.2;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
8.08;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
8.33;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5250;
8.58;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
8.83;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
9.08;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
9.33;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
9.58;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
9.83;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5250;
10.08;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
10.33;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
10.59;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
10.84;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
11.09;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
11.34;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
11.59;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
11.84;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
12.09;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
12.34;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
12.59;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
12.84;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
13.09;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
13.34;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5250;
13.59;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
13.84;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
14.09;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
14.34;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
14.59;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
14.84;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
15.09;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
15.34;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
15.60;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
15.85;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
16.10;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
16.35;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
16.60;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
16.85;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
17.10;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
17.35;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
17.60;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5250;
17.85;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
18.10;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
18.35;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.2;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
18.60;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.2;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
18.85;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.1;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
19.10;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.1;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
19.35;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.1;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
19.60;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.1;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
19.85;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.1;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
20.10;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.1;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
20.35;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.1;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
20.62;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.1;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
20.87;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.2;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
21.12;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.2;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
21.37;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.2;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
21.62;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.2;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
21.87;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.2;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
22.12;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
22.37;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.3;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
22.62;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.4;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
22.87;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5250;
23.12;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
23.37;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
23.62;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
23.87;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
24.12;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
24.37;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;12.0;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
24.62;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;11.9;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
24.87;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;11.9;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
25.12;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;11.9;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
25.37;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;11.9;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
25.63;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;11.9;5.5;76.6;0.0000;0.0172;0.0000;101.5250;
25.88;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;11.9;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
26.13;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;11.9;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
26.38;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;11.9;5.5;76.6;0.0000;0.0172;0.0000;101.6000;
26.63;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;11.9;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
26.88;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;11.9;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
27.13;0;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;11.9;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
27.38;1;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;11.9;5.5;76.6;0.0000;0.0172;0.0000;101.5750;
27.63;1;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;11.9;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
27.88;1;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;11.9;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
28.13;1;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;11.9;5.5;76.6;0.0000;0.0172;0.0000;101.5250;
28.38;1;0;0;0;58;207;0;0;0;0;0;0;347;966;3.2;22.5;188.0;11.9;5.5;76.6;0.0000;0.0172;0.0000;101.5500;
28.63;1;0;0;0;58;207;0;0;0;0;0;132;347;966;3.2;22.5;188.5;11.9;5.5;76.6;0.0000;0.0172;0.0000;101.3000;
28.88;1;0;0;0;58;207;0;0;0;0;0;221;347;966;3.2;22.5;214.0;11.9;5.5;76.6;0.0000;0.0172;0.0000;101.5250;
29.13;1;0;0;0;58;207;1;0;0;0;0;362;347;966;3.2;22.5;226.5;11.9;5.5;76.6;0.0000;0.0175;0.0750;100.7500;
29.38;1;0;0;0;58;207;0;0;0;0;0;1083;347;966;3.2;22.5;10.5;10.7;5.5;76.6;0.0000;0.0178;-0.0250;101.2750;
29.63;1;0;0;0;58;207;0;0;0;0;0;1031;347;966;3.2;22.5;-5.5;10.7;5.5;76.6;0.0000;0.0178;-0.0500;101.5250;
29.88;1;0;0;0;58;207;0;0;0;0;0;946;347;966;3.2;22.5;2.0;10.7;5.5;76.6;0.0000;0.0178;-0.0250;101.6000;
30.13;1;0;0;0;58;207;0;0;0;0;0;905;347;966;3.2;22.5;2.5;10.7;5.5;76.6;0.0000;0.0178;-0.0250;101.5000;
30.38;1;0;0;0;58;207;0;0;0;0;0;846;347;966;3.2;22.4;2.5;10.7;5.5;76.6;0.0000;0.0178;-0.0250;101.5250;
30.64;1;0;0;0;58;207;0;0;0;0;0;830;347;966;3.2;22.4;10.5;10.7;5.5;76.6;0.0000;0.0178;-0.0250;101.5750;
30.89;1;0;0;0;58;207;0;0;0;0;0;829;347;966;3.2;22.4;8.5;11.5;5.5;76.6;0.0000;0.0178;-0.0250;101.5250;
31.14;1;0;0;0;58;207;0;0;0;0;0;827;347;966;3.2;22.4;9.5;11.5;5.5;76.6;0.0000;0.0178;-0.0250;101.5500;
31.39;1;0;0;0;58;207;0;0;0;0;0;828;347;966;3.2;22.4;10.5;11.5;5.5;76.6;0.0000;0.0178;-0.0250;101.5750;
31.64;1;0;0;0;58;207;0;0;0;0;0;826;347;966;3.2;22.3;13.5;11.5;5.5;76.6;0.0000;0.0178;-0.0250;101.5750;
31.89;1;0;0;0;58;207;0;0;0;0;0;823;347;966;3.2;22.2;13.5;11.5;5.5;76.6;0.0000;0.0178;-0.0250;101.5250;
32.14;1;0;0;0;58;207;0;0;0;0;0;826;347;966;3.2;22.2;16.5;11.8;5.5;76.6;0.0000;0.0178;-0.0250;101.5500;
32.39;1;0;0;0;58;207;0;0;0;0;0;826;347;966;3.2;22.2;18.5;11.8;5.5;76.6;0.0000;0.0178;-0.0250;101.5250;
32.64;1;0;0;0;58;207;0;0;0;0;0;826;347;966;3.2;22.2;19.5;11.8;5.5;76.6;0.0000;0.0178;-0.0250;101.6000;
32.89;1;0;0;0;58;207;0;0;0;0;0;823;347;966;3.2;22.1;21.5;12.0;5.5;76.6;0.0000;0.0172;-0.0250;101.4250;
33.14;1;0;0;0;58;207;0;0;0;0;0;841;347;966;3.2;22.0;16.5;12.0;5.5;76.6;0.0000;0.0172;-0.0250;101.5500;
33.39;1;0;0;0;58;207;0;0;0;0;0;839;347;966;3.2;22.0;13.5;12.0;5.5;76.6;0.0000;0.0172;-0.0250;101.5750;
33.64;1;0;0;0;58;207;0;0;0;0;0;833;347;966;3.2;22.0;14.0;12.0;5.5;76.6;0.0000;0.0175;-0.0250;101.5500;
33.89;1;0;0;0;58;207;0;0;0;0;0;838;347;966;3.2;21.9;11.0;14.3;5.5;76.6;0.0000;0.0175;-0.0250;101.5500;
34.14;1;0;0;0;58;207;0;0;0;0;0;827;347;966;3.2;21.9;13.5;14.5;5.5;76.6;0.0000;0.0175;-0.0250;101.5500;
34.39;1;0;0;0;58;207;0;0;0;0;0;824;347;966;3.2;21.9;16.5;14.5;5.5;76.6;0.0000;0.0175;-0.0250;101.5500;
34.64;1;0;0;0;57;207;0;0;0;0;0;835;347;966;3.2;21.9;12.0;14.4;5.5;76.6;0.0000;0.0175;-0.0250;101.5750;
34.89;1;0;0;0;57;207;0;0;0;0;0;839;347;966;3.2;21.9;9.0;14.4;5.5;76.6;0.0000;0.0175;-0.0250;101.5750;
35.14;1;0;0;0;57;207;0;0;0;0;0;827;347;966;3.2;21.9;12.5;14.4;5.5;76.6;0.0000;0.0175;-0.0250;101.5000;
35.39;1;0;0;0;57;207;0;0;0;0;0;825;347;966;3.2;22.1;14.5;14.4;5.5;76.6;0.0000;0.0176;0.3750;101.5500;
35.65;1;1;0;0;57;207;-1;-1;-1;-1;1;830;347;966;3.2;22.2;14.0;14.4;5.5;76.6;0.0000;0.0176;0.4500;101.5250;
35.90;1;1;0;0;57;207;-1;-1;-1;-1;1;833;347;966;3.2;22.2;11.0;14.4;5.5;76.6;0.0000;0.0164;0.1750;101.5250;
36.15;1;1;0;0;57;207;-1;-1;-1;-1;1;820;347;966;3.2;22.1;16.5;14.4;5.5;76.6;0.0000;0.0044;-0.1000;101.4250;
36.40;1;1;0;0;57;207;-1;-1;-1;-1;1;812;347;966;3.2;22.1;24.5;14.4;5.5;76.6;0.0000;-0.0386;-0.0250;101.5250;
36.65;1;1;0;0;57;207;-1;-1;-1;-1;1;817;347;966;3.2;22.1;31.0;14.4;5.5;76.6;0.0000;-0.0931;0.1500;101.5000;
36.90;1;1;0;0;57;207;-1;-1;-1;-1;1;829;347;966;3.2;22.1;29.5;14.3;5.5;76.6;0.0000;-0.1769;0.0750;101.5750;
37.15;1;1;0;0;57;207;-1;-1;-1;-1;1;833;347;966;3.2;22.1;24.5;14.3;5.5;76.6;0.0000;-0.1955;0.1250;101.5750;
37.40;1;1;0;0;57;207;-1;-1;-1;-1;1;832;347;966;3.2;22.2;24.5;14.3;5.5;76.6;0.0000;-0.2041;0.1000;101.4750;
37.65;1;1;0;0;57;207;-1;-1;-1;-1;1;830;347;966;3.2;22.2;23.0;14.3;5.5;76.6;0.0000;-0.2041;0.1750;101.4750;
37.90;1;1;0;0;57;207;-1;-1;-1;-1;1;824;347;966;3.2;22.2;27.5;14.3;5.5;76.6;0.0000;-0.2538;0.0000;101.5000;
38.15;1;1;0;0;57;207;-1;-1;-1;-1;1;823;347;966;3.2;22.1;32.0;14.3;5.5;76.6;0.0000;-0.2935;0.0750;101.5250;
38.40;1;0;0;0;56;207;-2;-1;-2;-1;1;831;347;966;3.2;22.1;31.0;14.4;5.5;76.6;0.0000;-0.3219;0.1250;101.5250;
38.65;1;0;0;0;56;207;-2;-2;-2;-2;2;841;347;966;3.2;22.3;33.0;14.4;5.5;76.6;0.0000;-0.3335;0.2000;101.5250;
38.90;1;0;0;0;56;207;-2;-2;-2;-2;2;879;347;966;3.2;22.3;29.5;14.4;5.5;76.6;0.0000;-0.3570;0.3750;101.7250;
39.15;1;1;0;0;56;207;-3;-3;-3;-2;3;880;347;966;3.2;22.3;26.0;14.4;5.5;76.6;0.0000;-0.3577;0.2750;101.2000;
39.40;1;1;0;0;56;207;-3;-3;-3;-3;3;879;347;966;3.2;22.3;26.0;14.4;5.5;76.6;0.0000;-0.3577;0.1750;101.4000;
39.65;1;1;0;0;56;207;-3;-3;-3;-3;3;882;347;966;3.2;22.2;26.5;14.3;5.5;76.6;0.0000;-0.3536;0.0250;101.5750;
39.90;1;1;0;0;56;207;-3;-3;-3;-3;3;884;347;966;3.2;22.2;24.5;14.3;5.5;76.6;0.0000;-0.3463;0.1250;101.5250;
40.15;1;1;0;0;56;207;-3;-3;-3;-3;3;877;347;966;3.2;22.2;26.5;14.3;5.5;76.6;0.0000;-0.3463;0.0250;101.5250;
40.40;1;1;0;0;56;207;-3;-3;-3;-3;3;879;347;966;3.2;22.4;27.5;14.3;5.5;76.6;0.0000;-0.3472;0.0000;101.5000;
40.67;1;1;0;0;56;207;-3;-3;-3;-3;3;880;347;966;3.2;22.3;26.5;14.3;5.5;76.6;0.0000;-0.3496;0.0000;101.5250;
40.92;1;1;0;0;56;207;-3;-3;-3;-3;3;882;347;966;3.2;22.3;25.0;14.3;5.5;76.6;0.0000;-0.3562;-0.0500;101.3000;
41.17;1;1;0;0;56;207;-3;-3;-3;-3;3;879;347;966;3.2;22.3;26.0;14.3;5.5;76.6;0.0000;-0.3564;-0.0500;101.6500;
41.42;1;1;0;0;56;207;-3;-3;-3;-3;3;881;347;966;3.2;22.3;24.0;14.3;5.5;76.6;0.0000;-0.3567;-0.0500;101.4000;
41.67;1;0;0;0;56;207;-3;-3;-3;-3;3;877;347;966;3.2;22.2;26.5;14.3;5.5;76.6;0.0000;-0.3592;0.1000;101.6250;
41.92;1;0;0;0;56;207;-3;-3;-3;-3;3;882;347;966;3.2;22.4;25.5;14.3;5.5;76.6;0.0000;-0.4060;0.1750;101.5250;
42.17;1;1;0;0;56;207;-4;-3;-4;-3;3;879;347;966;3.2;22.4;25.5;14.3;5.5;76.6;0.0000;-0.4271;-0.0250;101.6750;
42.42;1;1;0;0;55;207;-4;-4;-4;-3;4;877;347;966;3.2;22.5;26.0;14.3;5.5;76.6;0.0000;-0.4801;0.3500;101.6000;
42.67;1;1;0;0;55;207;-4;-4;-4;-3;4;877;347;966;3.2;22.5;28.5;14.3;5.5;76.6;0.0000;-0.5526;0.0750;101.7250;
42.92;1;1;0;0;55;207;-5;-4;-4;-3;4;883;347;966;3.2;22.6;25.5;14.3;5.5;76.6;0.0000;-0.6381;-0.0750;101.6250;
43.17;1;1;0;0;55;207;-5;-4;-4;-3;4;876;348;966;3.2;22.6;29.0;14.3;5.5;76.6;0.0000;-0.6714;0.0000;101.6250;
43.42;1;1;0;0;55;207;-5;-4;-4;-3;4;879;348;966;3.2;22.6;29.0;14.3;5.5;76.6;0.0000;-0.7060;-0.0750;101.5000;
43.67;1;1;0;0;55;207;-5;-4;-4;-3;4;884;348;966;3.2;22.4;26.0;14.4;5.5;76.6;0.0000;-0.7291;0.0500;101.4750;
43.92;1;1;0;0;55;207;-5;-4;-4;-3;4;884;348;966;3.2;22.4;24.5;14.4;5.5;76.6;0.0000;-0.7520;0.1500;101.4750;
44.17;1;0;0;0;55;207;-5;-4;-5;-3;4;883;348;966;3.2;22.6;20.0;14.4;5.5;76.6;0.0000;-0.7501;0.3250;101.6000;
44.42;1;0;0;0;55;207;-5;-4;-5;-4;4;882;348;966;3.2;22.6;20.5;14.5;5.5;76.6;0.0000;-0.7409;0.2000;101.5250;
44.67;1;1;0;0;55;207;-5;-4;-5;-4;4;874;348;966;3.2;22.5;26.5;14.5;5.5;76.6;0.0000;-0.7476;-0.0500;101.4750;
