time(s);clutchPressed;brakePressed;steeringWheelButtons;gearAct;engineTemp;oilTemp;wheel1;wheel2;wheel3;wheel4;speed;engineRpm;range;airPressEngine;fuelLevel1;fuelLevel2;engineTorque;batteryVoltage;avgCons;avgSpeed;throttlePercent;steeringPos;accelLong;accelCross;
0.55;0;0;0;0;0;0;0;0;0;0;0;262;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0000;0.0000;0.0000;0.0000;
0.80;1;0;0;0;1;CF;0;0;0;0;0;4CB;0;3B4;3.2;36.0;86.0;0.0;0.0;0.0;0.0000;-0.2049;0.0000;0.3250;
1.05;1;0;0;0;1;CF;0;0;0;0;0;4E1;0;3B4;3.2;36.0;38.5;0.0;0.0;0.0;0.0000;-0.2049;0.0000;0.4000;
1.30;1;0;0;0;1;CF;0;0;0;0;0;4AF;0;3B4;3.2;36.0;44.5;0.0;0.0;0.0;0.0000;-0.2049;0.0000;0.3750;
1.55;1;0;0;0;1;CF;0;0;0;0;0;484;0;3B4;3.2;36.0;46.5;0.0;0.0;0.0;0.0000;-0.2049;0.0000;0.3500;
1.80;1;0;0;0;1;CF;0;0;0;0;0;46F;0;3B4;3.2;36.0;45.5;11.5;0.0;0.0;0.0000;-0.2049;0.0000;0.4250;
2.05;1;0;0;0;1;CF;0;0;0;0;0;446;0;3B4;3.2;36.0;44.5;11.5;0.0;0.0;0.0000;-0.2049;0.0000;0.4750;
2.30;1;0;0;0;1;CF;0;0;0;0;0;444;0;3B4;3.2;36.0;40.5;11.5;0.0;0.0;0.0000;-0.2049;0.0000;0.4750;
2.55;1;0;0;0;1;CF;0;0;0;0;0;41F;0;3B4;3.2;36.0;42.0;11.5;0.0;0.0;0.0000;-0.2049;0.0000;0.4750;
2.80;1;0;0;0;1;CF;0;0;0;0;0;40A;0;3B4;3.2;36.0;42.5;11.5;0.0;0.0;0.0000;-0.2049;0.0000;0.4250;
3.05;1;0;0;0;1;CF;0;0;0;0;0;3EC;0;3B4;3.2;36.0;41.5;11.7;0.0;0.0;0.0000;-0.2049;0.0000;0.4750;
3.30;1;0;0;0;1;CF;0;0;0;0;0;3DD;0;3B4;3.2;35.9;47.0;11.7;0.0;0.0;0.0000;-0.2049;0.0000;0.4000;
3.55;1;0;0;0;1;CF;0;0;0;0;0;3D5;0;3B4;3.2;35.9;47.0;12.0;0.0;0.0;0.0000;-0.2049;0.0000;0.4000;
3.80;1;0;0;0;1;CF;0;0;0;0;0;3E3;0;3B4;3.2;35.9;47.0;12.0;0.0;0.0;0.0000;-0.2049;0.0000;0.4500;
4.05;1;0;0;0;1;CF;0;0;0;0;0;3DB;0;3B4;3.2;35.9;42.5;12.0;0.0;0.0;0.0000;-0.2049;0.0000;0.4000;
4.30;1;0;0;0;1;CF;0;0;0;0;0;3E9;0;3B4;3.2;35.9;39.0;12.0;0.0;0.0;0.0000;-0.2049;0.0000;0.4500;
4.55;1;0;0;0;1;CF;0;0;0;0;0;3E6;162;3B4;3.2;35.9;36.0;14.4;0.0;0.0;0.0000;-0.2049;0.0000;0.4250;
4.80;1;0;0;0;1;CF;0;0;0;0;0;3EB;162;3B4;3.2;35.9;31.0;14.6;0.0;0.0;0.0000;-0.2049;0.0000;0.4250;
5.05;1;0;0;0;1;CF;0;0;0;0;0;3DD;162;3B4;3.2;35.9;33.0;14.6;0.0;0.0;0.0000;-0.2049;0.0000;0.4750;
5.30;1;0;0;0;1;CF;0;0;0;0;0;3DA;162;3B4;3.2;35.9;32.0;14.6;0.0;0.0;0.0000;-0.2049;0.0000;0.4500;
5.57;1;0;0;0;1;CF;0;0;0;0;0;3E3;162;3B4;3.2;35.9;29.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
5.82;1;0;0;0;1;CF;0;0;0;0;0;3DE;162;3B4;3.2;35.9;28.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
6.07;1;0;0;0;1;CF;0;0;0;0;0;3DE;162;3B4;3.2;35.9;28.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4000;
6.32;1;0;0;0;1;CF;0;0;0;0;0;3DC;162;3B4;3.2;35.9;28.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
6.57;1;0;0;0;1;CF;0;0;0;0;0;3E0;162;3B4;3.2;35.9;26.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
6.82;1;0;0;0;1;CF;0;0;0;0;0;3DE;162;3B4;3.2;35.9;25.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
7.07;1;0;0;0;1;CF;0;0;0;0;0;3D7;162;3B4;3.2;35.9;27.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
7.32;1;0;0;0;1;CF;0;0;0;0;0;3DA;162;3B4;3.2;35.9;27.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
7.57;1;0;0;0;1;CF;0;0;0;0;0;3DA;162;3B4;3.2;35.9;27.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
7.82;1;0;0;0;1;CF;0;0;0;0;0;3DD;162;3B4;3.2;35.9;25.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
8.07;1;0;0;0;1;CF;0;0;0;0;0;3DC;162;3B4;3.2;35.9;25.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
8.32;1;0;0;0;1;CF;0;0;0;0;0;3DC;162;3B4;3.2;35.9;25.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
8.57;1;0;0;0;1;CF;0;0;0;0;0;3DB;162;3B4;3.2;35.9;25.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
8.82;1;0;0;0;1;CF;0;0;0;0;0;3DA;162;3B4;3.2;35.9;25.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
9.07;1;0;0;0;1;CF;0;0;0;0;0;3DD;162;3B4;3.2;35.9;23.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
9.32;1;0;0;0;1;CF;0;0;0;0;0;3D3;162;3B4;3.2;35.9;25.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
9.57;1;0;0;0;1;CF;0;0;0;0;0;3DD;162;3B4;3.2;35.9;24.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
9.82;1;0;0;0;1;CF;0;0;0;0;0;3DD;162;3B4;3.2;35.9;22.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
10.07;1;0;0;0;1;CF;0;0;0;0;0;3D9;162;3B4;3.2;35.9;23.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4000;
10.32;1;0;0;0;1;CF;0;0;0;0;0;3DB;162;3B4;3.2;35.9;23.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
10.59;1;0;0;0;1;CF;0;0;0;0;0;3DF;162;3B4;3.2;35.9;21.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
10.84;1;0;0;0;2;CF;0;0;0;0;0;3D8;162;3B4;3.2;35.9;21.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
11.09;1;0;0;0;2;CF;0;0;0;0;0;3D6;162;3B4;3.2;35.9;22.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
11.34;1;0;0;0;2;CF;0;0;0;0;0;3D9;162;3B4;3.2;35.9;21.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
11.59;1;0;0;0;2;CF;0;0;0;0;0;3DD;162;3B4;3.2;35.9;20.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
11.84;1;0;0;0;2;CF;0;0;0;0;0;3DB;162;3B4;3.2;35.9;18.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
12.09;1;0;0;0;2;CF;0;0;0;0;0;3D4;162;3B4;3.2;35.9;22.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
12.34;1;0;0;0;2;CF;0;0;0;0;0;3D9;162;3B4;3.2;35.9;20.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
12.59;1;0;0;0;2;CF;0;0;0;0;0;3D9;162;3B4;3.2;35.9;20.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
12.84;1;0;0;0;2;CF;0;0;0;0;0;3D7;162;3B4;3.2;35.9;19.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
13.09;1;0;0;0;2;CF;0;0;0;0;0;3D5;162;3B4;3.2;35.9;21.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
13.34;1;0;0;0;2;CF;0;0;0;0;0;3D9;162;3B4;3.2;35.9;20.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
13.59;1;0;0;0;2;CF;0;0;0;0;0;3DC;162;3B4;3.2;35.9;18.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
13.84;1;0;0;0;2;CF;0;0;0;0;0;3D5;162;3B4;3.2;35.9;20.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
14.09;1;0;0;0;2;CF;0;0;0;0;0;3D9;162;3B4;3.2;35.9;20.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
14.34;1;0;0;0;2;CF;0;0;0;0;0;3D9;162;3B4;3.2;35.9;18.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
14.59;1;0;0;0;2;CF;0;0;0;0;0;3D5;162;3B4;3.2;35.9;18.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
14.84;1;0;0;0;2;CF;0;0;0;0;0;3DD;162;3B4;3.2;35.9;16.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
15.09;1;0;0;0;2;CF;0;0;0;0;0;3D3;162;3B4;3.2;35.9;18.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
15.34;1;0;0;0;2;CF;0;0;0;0;0;3D8;162;3B4;3.2;35.9;18.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
15.60;1;0;0;0;2;CF;0;0;0;0;0;3D9;162;3B4;3.2;35.9;17.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
15.85;1;0;0;0;2;CF;0;0;0;0;0;3D6;162;3B4;3.2;35.9;16.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
16.10;1;0;0;0;2;CF;0;0;0;0;0;3D1;162;3B4;3.2;35.9;19.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
16.35;1;0;0;0;2;CF;0;0;0;0;0;3D8;162;3B4;3.2;36.0;16.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
16.60;1;0;0;0;2;CF;0;0;0;0;0;3D5;162;3B4;3.2;36.0;18.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
16.85;1;0;0;0;2;CF;0;0;0;0;0;3DA;162;3B4;3.2;35.9;15.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
17.10;1;0;0;0;2;CF;0;0;0;0;0;3D8;162;3B4;3.2;35.9;15.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
17.35;1;0;0;0;2;CF;0;0;0;0;0;3D6;162;3B4;3.2;35.9;15.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
17.60;1;0;0;0;2;CF;0;0;0;0;0;3D7;162;3B4;3.2;35.9;15.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
17.85;1;0;0;0;2;CF;0;0;0;0;0;3D6;162;3B4;3.2;35.9;13.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
18.10;1;0;0;0;2;CF;0;0;0;0;0;3D3;162;3B4;3.2;35.9;14.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
18.35;1;0;0;0;2;CF;0;0;0;0;0;3D4;162;3B4;3.2;35.9;14.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
18.60;1;0;0;0;2;CF;0;0;0;0;0;3D9;162;3B4;3.2;35.9;14.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
18.85;1;0;0;0;2;CF;0;0;0;0;0;3D5;162;3B4;3.2;35.9;12.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
19.10;1;0;0;0;2;CF;0;0;0;0;0;3D7;162;3B4;3.2;35.9;12.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
19.35;1;0;0;0;2;CF;0;0;0;0;0;3D4;162;3B4;3.2;35.9;13.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
19.60;1;0;0;0;2;CF;0;0;0;0;0;3D3;162;3B4;3.2;35.9;13.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
19.85;1;0;0;0;2;CF;0;0;0;0;0;3D8;162;3B4;3.2;35.9;11.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
20.10;1;0;0;0;2;CF;0;0;0;0;0;3CE;162;3B4;3.2;35.9;12.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
20.35;1;0;0;0;3;CF;0;0;0;0;0;3D5;162;3B4;3.2;35.9;12.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
20.62;1;0;0;0;3;CF;0;0;0;0;0;3D5;162;3B4;3.2;35.9;10.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
20.87;1;0;0;0;3;CF;0;0;0;0;0;3D3;162;3B4;3.2;35.9;9.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
21.12;1;0;0;0;3;CF;0;0;0;0;0;3CF;162;3B4;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
21.37;1;0;0;0;3;CF;0;0;0;0;0;3CD;162;3B4;3.2;35.9;12.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
21.62;1;0;0;0;3;CF;0;0;0;0;0;3D5;162;3B4;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
21.87;1;0;0;0;3;CF;0;0;0;0;0;3D0;162;3B4;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
22.12;1;0;0;0;3;CF;0;0;0;0;0;3CF;162;3B4;3.2;35.9;11.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
22.37;1;0;0;0;3;CF;0;0;0;0;0;3D1;162;3B4;3.2;35.9;11.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
22.62;1;0;0;0;3;CF;0;0;0;0;0;3D2;162;3B4;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
22.87;1;0;0;0;3;CF;0;0;0;0;0;3D2;162;3B4;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
23.12;1;0;0;0;3;CF;0;0;0;0;0;3CF;162;3B4;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
23.37;1;0;0;0;3;CF;0;0;0;0;0;3CF;162;3B4;3.2;35.9;11.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
23.62;1;0;0;0;3;CF;0;0;0;0;0;3D3;162;3B4;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
23.87;1;0;0;0;3;CF;0;0;0;0;0;3D0;162;3B4;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
24.12;1;0;0;0;3;CF;0;0;0;0;0;3D3;162;3B4;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
24.37;1;0;0;0;3;CF;0;0;0;0;0;3CA;162;3B4;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
24.62;1;0;0;0;3;CF;0;0;0;0;0;3D2;162;3B4;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
24.87;1;0;0;0;3;CF;0;0;0;0;0;3CE;162;3B4;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
25.12;1;0;0;0;3;CF;0;0;0;0;0;3CB;162;3B4;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4000;
25.37;1;0;0;0;3;CF;0;0;0;0;0;3CA;162;3B4;3.2;35.9;11.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
25.63;1;0;0;0;3;CF;0;0;0;0;0;3CF;162;3B4;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
25.88;1;0;0;0;3;CF;0;0;0;0;0;3CD;162;3B4;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
26.13;1;0;0;0;3;CF;0;0;0;0;0;3CB;162;3B4;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
26.38;1;0;0;0;3;CF;0;0;0;0;0;3CA;162;3B4;3.2;35.9;11.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
26.63;1;0;0;0;3;CF;0;0;0;0;0;3D0;162;3B4;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
26.88;1;0;0;0;3;CF;0;0;0;0;0;3CD;162;3B4;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
27.13;1;0;0;0;3;CF;0;0;0;0;0;3C8;162;3B4;3.2;35.9;11.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
27.38;1;0;0;0;3;CF;0;0;0;0;0;3CD;162;3B4;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.5000;
27.63;1;0;0;0;3;CF;0;0;0;0;0;3D1;162;3B4;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
27.88;1;0;0;0;3;CF;0;0;0;0;0;3C8;162;3B4;3.2;36.0;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
28.13;1;0;0;0;4;CF;0;0;0;0;0;3C9;162;3B4;3.2;35.9;11.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
28.38;1;0;0;0;4;CF;0;0;0;0;0;3CC;162;3B4;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
28.63;1;0;0;0;4;CF;0;0;0;0;0;3CD;162;3B4;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
28.88;1;0;0;0;4;CF;0;0;0;0;0;3CD;162;3B4;3.2;35.9;8.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
29.13;1;0;0;0;4;CF;0;0;0;0;0;3C8;162;3B4;3.2;35.9;11.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
29.38;1;0;0;0;4;CF;0;0;0;0;0;3C9;162;3B4;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4000;
29.63;1;0;0;0;4;CF;0;0;0;0;0;3CD;162;3B4;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
29.88;1;0;0;0;4;CF;0;0;0;0;0;3C8;162;3B4;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
30.13;1;0;0;0;4;CF;0;0;0;0;0;3C7;162;3B4;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
30.38;1;0;0;0;4;CF;0;0;0;0;0;3C6;162;3B4;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
30.65;1;0;0;0;4;CF;0;0;0;0;0;3CB;162;3B4;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
30.90;1;0;0;0;4;CF;0;0;0;0;0;3C6;162;3B4;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
31.15;1;0;0;0;4;CF;0;0;0;0;0;3C6;162;3B4;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
31.40;1;0;0;0;4;CF;0;0;0;0;0;3C6;162;3B4;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
31.65;1;0;0;0;4;CF;0;0;0;0;0;3C9;162;3B4;3.2;35.9;8.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
31.90;1;0;0;0;4;CF;0;0;0;0;0;3C7;162;3B4;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
32.15;1;0;0;0;4;CF;0;0;0;0;0;3C4;162;3B4;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
32.40;1;0;0;0;4;CF;0;0;0;0;0;3C3;162;3B4;3.2;35.9;11.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
32.65;1;0;0;0;4;CF;0;0;0;0;0;3C6;162;3B4;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
32.90;1;0;0;0;4;CF;0;0;0;0;0;3C6;162;3B4;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
33.15;1;0;0;0;4;CF;0;0;0;0;0;3C4;162;3B4;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
33.40;1;0;0;0;4;CF;0;0;0;0;0;3C5;162;3B4;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
33.65;1;0;0;0;4;CF;0;0;0;0;0;3C6;162;3B4;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
33.90;1;0;0;0;4;CF;0;0;0;0;0;3C5;162;3B4;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
34.15;1;0;0;0;4;CF;0;0;0;0;0;3C2;162;3B4;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
34.40;1;0;0;0;4;CF;0;0;0;0;0;3C1;162;3B4;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
34.65;1;0;0;0;4;CF;0;0;0;0;0;3C5;162;3B4;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
34.90;1;0;0;0;4;CF;0;0;0;0;0;3C5;162;3B4;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
35.15;1;0;0;0;4;CF;0;0;0;0;0;3C0;162;3B4;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
35.40;1;0;0;0;4;CF;0;0;0;0;0;3C3;162;3B4;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
35.66;1;0;0;0;5;CF;0;0;0;0;0;3C3;162;3B4;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
35.91;1;0;0;0;5;CF;0;0;0;0;0;3C3;162;3B4;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
36.16;1;0;0;0;5;CF;0;0;0;0;0;3C1;162;3B4;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
36.41;1;0;0;0;5;CF;0;0;0;0;0;3C0;162;3B4;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
36.66;1;0;0;0;5;CF;0;0;0;0;0;3C3;162;3B4;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
36.91;1;0;0;0;5;CF;0;0;0;0;0;3C0;162;3B4;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
37.16;1;0;0;0;5;CF;0;0;0;0;0;3C1;162;3B4;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
37.41;1;0;0;0;5;CF;0;0;0;0;0;3C0;162;3B4;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
37.66;1;0;0;0;5;CF;0;0;0;0;0;3C3;162;3B4;3.2;35.9;8.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
37.91;1;0;0;0;5;CF;0;0;0;0;0;3C6;162;3B4;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4000;
38.16;1;0;0;0;5;CF;0;0;0;0;0;3BE;162;3B4;3.2;35.9;11.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
38.41;1;0;0;0;5;CF;0;0;0;0;0;3C3;162;3B4;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
38.66;1;0;0;0;5;CF;0;0;0;0;0;3C4;162;3B4;3.2;35.9;8.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
38.91;1;0;0;0;5;CF;0;0;0;0;0;3C2;162;3B4;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
39.16;1;0;0;0;5;CF;0;0;0;0;0;3BF;162;3B4;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
39.41;1;0;0;0;5;CF;0;0;0;0;0;3BF;162;3B4;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
39.66;1;0;0;0;5;CF;0;0;0;0;0;3C6;162;3B4;3.2;35.9;7.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
39.91;1;0;0;0;5;CF;0;0;0;0;0;3BC;162;3B4;3.2;35.9;22.5;14.6;5.5;76.8;0.0275;-0.2049;0.0000;0.4250;
40.16;1;0;0;0;5;CF;0;0;0;0;0;404;162;3B4;3.2;35.9;19.5;14.7;5.5;76.8;0.1137;-0.2049;0.0000;0.4750;
40.41;1;0;0;0;5;CF;0;0;0;0;0;41D;162;3B4;3.2;35.9;15.0;14.7;5.5;76.8;0.1098;-0.2049;0.0000;0.4250;
40.68;1;0;0;0;5;CF;0;0;0;0;0;424;162;3B4;3.2;35.9;15.0;14.7;5.5;76.8;0.1098;-0.2049;0.0000;0.4250;
40.93;1;0;0;0;5;CF;0;0;0;0;0;419;162;3B4;3.2;35.9;12.5;14.7;5.5;76.8;0.1059;-0.2049;0.0000;0.4250;
41.18;1;0;0;0;5;CF;0;0;0;0;0;41A;162;3B4;3.2;35.9;16.0;14.6;5.5;76.8;0.1137;-0.2049;0.0000;0.4500;
41.43;1;0;0;0;5;CF;0;0;0;0;0;42A;162;3B4;3.2;35.9;18.0;14.6;5.5;76.8;0.1216;-0.2049;0.0000;0.4500;
41.68;1;0;0;0;5;CF;0;0;0;0;0;433;162;3B4;3.2;35.9;19.0;14.6;5.5;76.8;0.1255;-0.2049;0.0000;0.4500;
41.93;1;0;0;0;5;CF;0;0;0;0;0;451;162;3B4;3.2;35.9;23.5;14.5;5.5;76.7;0.1373;-0.2049;0.0000;0.4250;
42.18;1;0;0;0;5;CF;0;0;0;0;0;461;162;3B4;3.2;35.9;22.5;14.5;5.5;76.7;0.1373;-0.2049;0.0000;0.4750;
