time(s);clutchPressed;brakePressed;steeringWheelButtons;gearAct;engineTemp;oilTemp;wheel1;wheel2;wheel3;wheel4;speed;engineRpm;range;airPressEngine;fuelLevel1;fuelLevel2;engineTorque;batteryVoltage;avgCons;avgSpeed;throttlePercent;steeringPos;accelLong;accelCross;
8.57;1;0;0;0;1;207;0;0;0;0;0;987;354;948;3.2;35.9;25.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
8.82;1;0;0;0;1;207;0;0;0;0;0;986;354;948;3.2;35.9;25.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
9.07;1;0;0;0;1;207;0;0;0;0;0;989;354;948;3.2;35.9;23.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
9.32;1;0;0;0;1;207;0;0;0;0;0;979;354;948;3.2;35.9;25.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
9.57;1;0;0;0;1;207;0;0;0;0;0;989;354;948;3.2;35.9;24.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
9.82;1;0;0;0;1;207;0;0;0;0;0;989;354;948;3.2;35.9;22.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
10.07;1;0;0;0;1;207;0;0;0;0;0;985;354;948;3.2;35.9;23.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4000;
10.32;1;0;0;0;1;207;0;0;0;0;0;987;354;948;3.2;35.9;23.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
10.59;1;0;0;0;1;207;0;0;0;0;0;991;354;948;3.2;35.9;21.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
10.84;1;0;0;0;2;207;0;0;0;0;0;984;354;948;3.2;35.9;21.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
11.09;1;0;0;0;2;207;0;0;0;0;0;982;354;948;3.2;35.9;22.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
11.34;1;0;0;0;2;207;0;0;0;0;0;985;354;948;3.2;35.9;21.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
11.59;1;0;0;0;2;207;0;0;0;0;0;989;354;948;3.2;35.9;20.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
11.84;1;0;0;0;2;207;0;0;0;0;0;987;354;948;3.2;35.9;18.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
12.09;1;0;0;0;2;207;0;0;0;0;0;980;354;948;3.2;35.9;22.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
12.34;1;0;0;0;2;207;0;0;0;0;0;985;354;948;3.2;35.9;20.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
12.59;1;0;0;0;2;207;0;0;0;0;0;985;354;948;3.2;35.9;20.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
12.84;1;0;0;0;2;207;0;0;0;0;0;983;354;948;3.2;35.9;19.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
13.09;1;0;0;0;2;207;0;0;0;0;0;981;354;948;3.2;35.9;21.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
13.34;1;0;0;0;2;207;0;0;0;0;0;985;354;948;3.2;35.9;20.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
13.59;1;0;0;0;2;207;0;0;0;0;0;988;354;948;3.2;35.9;18.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
13.84;1;0;0;0;2;207;0;0;0;0;0;981;354;948;3.2;35.9;20.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
14.09;1;0;0;0;2;207;0;0;0;0;0;985;354;948;3.2;35.9;20.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
14.34;1;0;0;0;2;207;0;0;0;0;0;985;354;948;3.2;35.9;18.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
14.59;1;0;0;0;2;207;0;0;0;0;0;981;354;948;3.2;35.9;18.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
14.84;1;0;0;0;2;207;0;0;0;0;0;989;354;948;3.2;35.9;16.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
15.09;1;0;0;0;2;207;0;0;0;0;0;979;354;948;3.2;35.9;18.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
15.34;1;0;0;0;2;207;0;0;0;0;0;984;354;948;3.2;35.9;18.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
15.60;1;0;0;0;2;207;0;0;0;0;0;985;354;948;3.2;35.9;17.0;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
15.85;1;0;0;0;2;207;0;0;0;0;0;982;354;948;3.2;35.9;16.5;14.5;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
16.10;1;0;0;0;2;207;0;0;0;0;0;977;354;948;3.2;35.9;19.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
16.35;1;0;0;0;2;207;0;0;0;0;0;984;354;948;3.2;36.0;16.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
16.60;1;0;0;0;2;207;0;0;0;0;0;981;354;948;3.2;36.0;18.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
16.85;1;0;0;0;2;207;0;0;0;0;0;986;354;948;3.2;35.9;15.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
17.10;1;0;0;0;2;207;0;0;0;0;0;984;354;948;3.2;35.9;15.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
17.35;1;0;0;0;2;207;0;0;0;0;0;982;354;948;3.2;35.9;15.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
17.60;1;0;0;0;2;207;0;0;0;0;0;983;354;948;3.2;35.9;15.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
17.85;1;0;0;0;2;207;0;0;0;0;0;982;354;948;3.2;35.9;13.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
18.10;1;0;0;0;2;207;0;0;0;0;0;979;354;948;3.2;35.9;14.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
18.35;1;0;0;0;2;207;0;0;0;0;0;980;354;948;3.2;35.9;14.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
18.60;1;0;0;0;2;207;0;0;0;0;0;985;354;948;3.2;35.9;14.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
18.85;1;0;0;0;2;207;0;0;0;0;0;981;354;948;3.2;35.9;12.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
19.10;1;0;0;0;2;207;0;0;0;0;0;983;354;948;3.2;35.9;12.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
19.35;1;0;0;0;2;207;0;0;0;0;0;980;354;948;3.2;35.9;13.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
19.60;1;0;0;0;2;207;0;0;0;0;0;979;354;948;3.2;35.9;13.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
19.85;1;0;0;0;2;207;0;0;0;0;0;984;354;948;3.2;35.9;11.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
20.10;1;0;0;0;2;207;0;0;0;0;0;974;354;948;3.2;35.9;12.0;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
20.35;1;0;0;0;3;207;0;0;0;0;0;981;354;948;3.2;35.9;12.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
20.62;1;0;0;0;3;207;0;0;0;0;0;981;354;948;3.2;35.9;10.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
20.87;1;0;0;0;3;207;0;0;0;0;0;979;354;948;3.2;35.9;9.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
21.12;1;0;0;0;3;207;0;0;0;0;0;975;354;948;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
21.37;1;0;0;0;3;207;0;0;0;0;0;973;354;948;3.2;35.9;12.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
21.62;1;0;0;0;3;207;0;0;0;0;0;981;354;948;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
21.87;1;0;0;0;3;207;0;0;0;0;0;976;354;948;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
22.12;1;0;0;0;3;207;0;0;0;0;0;975;354;948;3.2;35.9;11.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
22.37;1;0;0;0;3;207;0;0;0;0;0;977;354;948;3.2;35.9;11.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
22.62;1;0;0;0;3;207;0;0;0;0;0;978;354;948;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
22.87;1;0;0;0;3;207;0;0;0;0;0;978;354;948;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
23.12;1;0;0;0;3;207;0;0;0;0;0;975;354;948;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
23.37;1;0;0;0;3;207;0;0;0;0;0;975;354;948;3.2;35.9;11.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
23.62;1;0;0;0;3;207;0;0;0;0;0;979;354;948;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
23.87;1;0;0;0;3;207;0;0;0;0;0;976;354;948;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
24.12;1;0;0;0;3;207;0;0;0;0;0;979;354;948;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
24.37;1;0;0;0;3;207;0;0;0;0;0;970;354;948;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
24.62;1;0;0;0;3;207;0;0;0;0;0;978;354;948;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
24.87;1;0;0;0;3;207;0;0;0;0;0;974;354;948;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
25.12;1;0;0;0;3;207;0;0;0;0;0;971;354;948;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4000;
25.37;1;0;0;0;3;207;0;0;0;0;0;970;354;948;3.2;35.9;11.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
25.63;1;0;0;0;3;207;0;0;0;0;0;975;354;948;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
25.88;1;0;0;0;3;207;0;0;0;0;0;973;354;948;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
26.13;1;0;0;0;3;207;0;0;0;0;0;971;354;948;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
26.38;1;0;0;0;3;207;0;0;0;0;0;970;354;948;3.2;35.9;11.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
26.63;1;0;0;0;3;207;0;0;0;0;0;976;354;948;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
26.88;1;0;0;0;3;207;0;0;0;0;0;973;354;948;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
27.13;1;0;0;0;3;207;0;0;0;0;0;968;354;948;3.2;35.9;11.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
27.38;1;0;0;0;3;207;0;0;0;0;0;973;354;948;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.5000;
27.63;1;0;0;0;3;207;0;0;0;0;0;977;354;948;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
27.88;1;0;0;0;3;207;0;0;0;0;0;968;354;948;3.2;36.0;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
28.13;1;0;0;0;4;207;0;0;0;0;0;969;354;948;3.2;35.9;11.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
28.38;1;0;0;0;4;207;0;0;0;0;0;972;354;948;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
28.63;1;0;0;0;4;207;0;0;0;0;0;973;354;948;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
28.88;1;0;0;0;4;207;0;0;0;0;0;973;354;948;3.2;35.9;8.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
29.13;1;0;0;0;4;207;0;0;0;0;0;968;354;948;3.2;35.9;11.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
29.38;1;0;0;0;4;207;0;0;0;0;0;969;354;948;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4000;
29.63;1;0;0;0;4;207;0;0;0;0;0;973;354;948;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
29.88;1;0;0;0;4;207;0;0;0;0;0;968;354;948;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
30.13;1;0;0;0;4;207;0;0;0;0;0;967;354;948;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
30.38;1;0;0;0;4;207;0;0;0;0;0;966;354;948;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
30.65;1;0;0;0;4;207;0;0;0;0;0;971;354;948;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
30.90;1;0;0;0;4;207;0;0;0;0;0;966;354;948;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
31.15;1;0;0;0;4;207;0;0;0;0;0;966;354;948;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
31.40;1;0;0;0;4;207;0;0;0;0;0;966;354;948;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
31.65;1;0;0;0;4;207;0;0;0;0;0;969;354;948;3.2;35.9;8.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
31.90;1;0;0;0;4;207;0;0;0;0;0;967;354;948;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
32.15;1;0;0;0;4;207;0;0;0;0;0;964;354;948;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
32.40;1;0;0;0;4;207;0;0;0;0;0;963;354;948;3.2;35.9;11.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
32.65;1;0;0;0;4;207;0;0;0;0;0;966;354;948;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
32.90;1;0;0;0;4;207;0;0;0;0;0;966;354;948;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
33.15;1;0;0;0;4;207;0;0;0;0;0;964;354;948;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
33.40;1;0;0;0;4;207;0;0;0;0;0;965;354;948;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
33.65;1;0;0;0;4;207;0;0;0;0;0;966;354;948;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
33.90;1;0;0;0;4;207;0;0;0;0;0;965;354;948;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
34.15;1;0;0;0;4;207;0;0;0;0;0;962;354;948;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
34.40;1;0;0;0;4;207;0;0;0;0;0;961;354;948;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
34.65;1;0;0;0;4;207;0;0;0;0;0;965;354;948;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
34.90;1;0;0;0;4;207;0;0;0;0;0;965;354;948;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
35.15;1;0;0;0;4;207;0;0;0;0;0;960;354;948;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
35.40;1;0;0;0;4;207;0;0;0;0;0;963;354;948;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
35.66;1;0;0;0;5;207;0;0;0;0;0;963;354;948;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
35.91;1;0;0;0;5;207;0;0;0;0;0;963;354;948;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
36.16;1;0;0;0;5;207;0;0;0;0;0;961;354;948;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
36.41;1;0;0;0;5;207;0;0;0;0;0;960;354;948;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
36.66;1;0;0;0;5;207;0;0;0;0;0;963;354;948;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
36.91;1;0;0;0;5;207;0;0;0;0;0;960;354;948;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
37.16;1;0;0;0;5;207;0;0;0;0;0;961;354;948;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
37.41;1;0;0;0;5;207;0;0;0;0;0;960;354;948;3.2;35.9;10.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
37.66;1;0;0;0;5;207;0;0;0;0;0;963;354;948;3.2;35.9;8.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
37.91;1;0;0;0;5;207;0;0;0;0;0;966;354;948;3.2;35.9;9.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4000;
38.16;1;0;0;0;5;207;0;0;0;0;0;958;354;948;3.2;35.9;11.0;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
38.41;1;0;0;0;5;207;0;0;0;0;0;963;354;948;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
38.66;1;0;0;0;5;207;0;0;0;0;0;964;354;948;3.2;35.9;8.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
38.91;1;0;0;0;5;207;0;0;0;0;0;962;354;948;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4500;
39.16;1;0;0;0;5;207;0;0;0;0;0;959;354;948;3.2;35.9;10.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
39.41;1;0;0;0;5;207;0;0;0;0;0;959;354;948;3.2;35.9;9.5;14.7;5.5;76.8;0.0000;-0.2049;0.0000;0.4750;
39.66;1;0;0;0;5;207;0;0;0;0;0;966;354;948;3.2;35.9;7.5;14.6;5.5;76.8;0.0000;-0.2049;0.0000;0.4250;
39.91;1;0;0;0;5;207;0;0;0;0;0;956;354;948;3.2;35.9;22.5;14.6;5.5;76.8;0.0275;-0.2049;0.0000;0.4250;
40.16;1;0;0;0;5;207;0;0;0;0;0;1028;354;948;3.2;35.9;19.5;14.7;5.5;76.8;0.1137;-0.2049;0.0000;0.4750;
40.41;1;0;0;0;5;207;0;0;0;0;0;1053;354;948;3.2;35.9;15.0;14.7;5.5;76.8;0.1098;-0.2049;0.0000;0.4250;
40.68;1;0;0;0;5;207;0;0;0;0;0;1060;354;948;3.2;35.9;15.0;14.7;5.5;76.8;0.1098;-0.2049;0.0000;0.4250;
40.93;1;0;0;0;5;207;0;0;0;0;0;1049;354;948;3.2;35.9;12.5;14.7;5.5;76.8;0.1059;-0.2049;0.0000;0.4250;
41.18;1;0;0;0;5;207;0;0;0;0;0;1050;354;948;3.2;35.9;16.0;14.6;5.5;76.8;0.1137;-0.2049;0.0000;0.4500;
41.43;1;0;0;0;5;207;0;0;0;0;0;1066;354;948;3.2;35.9;18.0;14.6;5.5;76.8;0.1216;-0.2049;0.0000;0.4500;
41.68;1;0;0;0;5;207;0;0;0;0;0;1075;354;948;3.2;35.9;19.0;14.6;5.5;76.8;0.1255;-0.2049;0.0000;0.4500;
41.93;1;0;0;0;5;207;0;0;0;0;0;1105;354;948;3.2;35.9;23.5;14.5;5.5;76.7;0.1373;-0.2049;0.0000;0.4250;
42.18;1;0;0;0;5;207;0;0;0;0;0;1121;354;948;3.2;35.9;22.5;14.5;5.5;76.7;0.1373;-0.2049;0.0000;0.4750;
42.43;1;0;0;0;5;207;0;0;0;0;0;1133;354;948;3.2;35.9;22.5;14.5;5.5;76.7;0.1373;-0.2049;0.0000;0.4750;
42.68;1;0;0;0;5;207;0;0;0;0;0;1137;354;948;3.2;35.9;22.0;14.5;5.5;76.7;0.1373;-0.2049;0.0000;0.4250;
42.93;1;0;0;0;5;207;0;0;0;0;0;1134;354;948;3.2;35.9;22.0;14.5;5.5;76.7;0.1373;-0.2049;0.0000;0.4250;
43.18;1;0;0;0;5;207;0;0;0;0;0;1104;354;948;3.2;35.9;23.0;14.5;5.5;76.7;0.1373;-0.2049;0.0000;0.4750;
43.43;1;0;0;0;6;207;0;0;0;0;0;1078;354;948;3.2;35.9;24.0;14.5;5.5;76.7;0.1373;-0.2049;0.0000;0.4500;
43.68;1;0;0;0;6;207;0;0;0;0;0;1065;354;948;3.2;35.9;25.0;14.5;5.5;76.7;0.1412;-0.2049;0.0000;0.4250;
43.93;1;0;0;0;6;207;0;0;0;0;0;1060;354;948;3.2;35.9;26.5;14.5;5.5;76.7;0.1412;-0.2049;0.0000;0.4250;
44.18;1;0;0;0;6;207;0;0;0;0;0;1060;354;948;3.2;35.9;27.0;14.5;5.5;76.7;0.1412;-0.2049;0.0000;0.4500;
